,r,betaling_pendk_stat,værdi_pendk,værdi_pendk_stat,værdi_pendk_stat_aktier,betaling_gs_stat,værdi_gs,værdi_gs_stat,værdi_gs_stat_aktier,stat_forskel
92,-0.07999999999999918,8.744666550312498,8.744666550312498,14.972849044117218,23.717515594429717,10.366478928007822,10.366478928007822,15.79261000639227,26.159088934400092,-0.8197609622750512
93,-0.06999999999999917,8.744666550312498,8.744666550312498,16.02098052223759,24.765647072550088,10.505778748007824,10.505778748007824,16.80934039714227,27.315119145150096,-0.7883598749046818
94,-0.059999999999999165,8.744666550312498,8.744666550312498,17.103473601895004,25.848140152207502,10.649645328007825,10.649645328007825,17.85940294639228,28.509048274400104,-0.7559293444972752
95,-0.049999999999999156,8.744666550312498,8.744666550312498,18.22107120084501,26.96573775115751,10.798177404007824,10.798177404007824,18.94351831474228,29.741695718750105,-0.722447113897271
96,-0.03999999999999915,8.744666550312498,8.744666550312498,19.3745241824876,28.1191907328001,10.951474768007824,10.951474768007824,20.062414870392285,31.01388963840011,-0.6878906879046838
97,-0.02999999999999914,8.744666550312498,8.744666550312498,20.564591355867236,29.309257906179734,11.109638268007824,11.109638268007824,21.216828689142293,32.32646695715012,-0.6522373332750568
98,-0.01999999999999913,8.744666550312498,8.744666550312498,21.792039475672798,30.536706025985296,11.272769808007826,11.272769808007826,22.407503554392296,33.68027336240012,-0.6154640787194978
99,-0.00999999999999912,8.744666550312498,8.744666550312498,23.05764324223762,31.80230979255012,11.440972348007827,11.440972348007827,23.6351909571423,35.076163305150125,-0.5775477149046786
100,8.881784197001252e-16,8.744666550312498,8.744666550312498,24.362185301539473,33.10685185185197,11.614349904007828,11.614349904007828,24.9006500959923,36.51500000000013,-0.5384647944528282
101,0.010000000000000897,8.744666550312498,8.744666550312498,25.706456245200595,34.45112279551309,11.793007548007829,11.793007548007829,26.204647877142314,37.99765542515014,-0.4981916319417188
102,0.020000000000000906,8.744666550312498,8.744666550312498,27.091254610487635,35.83592116080013,11.977051408007828,11.977051408007828,27.547958914392307,39.525010322400135,-0.4567043039046723
103,0.030000000000000915,8.744666550312498,8.744666550312498,28.517386880311715,37.26205343062421,0.0,12.380596910000046,28.717357287150104,28.717357287150104,-0.19997040683838918
104,0.040000000000000924,8.744666550312498,8.744666550312498,29.985667483228386,38.730334033540885,0.0,12.868444160000047,29.84894115840011,29.84894115840011,0.1367263248282775
105,0.05000000000000093,8.744666550312498,8.744666550312498,31.496918793437647,40.241585343750145,0.0,13.370568750000048,31.013641968750107,31.013641968750107,0.48327682468753963
106,0.06000000000000094,8.744666550312498,8.744666550312498,33.051971130783954,41.79663768109645,0.0,13.887246560000053,32.21209963440012,32.21209963440012,0.8398714963838358
107,0.07000000000000095,8.744666550312498,8.744666550312498,34.65166276075618,43.396329311068676,0.0,14.418756110000054,33.444960195150124,33.444960195150124,1.206702565606058
108,0.08000000000000096,8.744666550312498,8.744666550312498,36.29683989448766,45.041506444800156,0.0,14.965378560000053,34.71287581440012,34.71287581440012,1.58396408008754
109,0.09000000000000097,8.744666550312498,8.744666550312498,37.988356688756184,46.733023239068686,0.0,15.527397710000056,36.016504779150125,36.016504779150125,1.971851909606059
110,0.10000000000000098,8.744666550312498,8.744666550312498,39.72707524598398,48.47174179629648,0.0,16.10510000000006,37.35651150000014,37.35651150000014,2.3705637459838442
111,0.11000000000000099,0.0,8.88352314000003,41.375009024550145,41.375009024550145,0.0,16.69877451000006,38.733566511150144,38.733566511150144,2.6414425134000012
112,0.120000000000001,0.0,9.208002180740774,42.88627015680016,42.88627015680016,0.0,17.30871296000006,40.14834647040014,40.14834647040014,2.7379236864000163
113,0.130000000000001,0.0,9.541290014074107,44.438558240550165,44.438558240550165,0.0,17.93520971000007,41.60153415915016,41.60153415915016,2.8370240814000027
114,0.140000000000001,0.0,9.883544640000036,46.03260916080017,46.03260916080017,0.0,18.578561760000067,43.09381848240015,43.09381848240015,2.938790678400018
115,0.15000000000000102,0.0,10.234925462963,47.66916534375018,47.66916534375018,0.0,19.23906875000007,44.62589446875016,44.62589446875016,3.043270875000019
116,0.16000000000000103,0.0,10.59559329185189,49.348975756800186,49.348975756800186,0.0,19.91703296000007,46.19846327040017,46.19846327040017,3.150512486400018
117,0.17000000000000104,0.0,10.965710340000037,51.07279590855018,51.07279590855018,0.0,20.612759310000076,47.81223216315018,47.81223216315018,3.260563745399999
118,0.18000000000000105,0.0,11.345440225185225,52.84138784880019,52.84138784880019,0.0,21.32655536000008,49.46791454640018,49.46791454640018,3.373473302400008
119,0.19000000000000106,0.0,11.734947969629669,54.65552016855019,54.65552016855019,0.0,22.05873131000008,51.16622994315018,51.16622994315018,3.489290225400012
120,0.20000000000000107,0.0,12.134400000000042,56.51596800000021,56.51596800000021,0.0,22.80960000000008,52.907904000000194,52.907904000000194,3.608064000000013
121,0.21000000000000107,0.0,12.543964147407452,58.42351301655022,58.42351301655022,0.0,23.579476910000086,54.693668487150205,54.693668487150205,3.7298445294000118
122,0.22000000000000108,0.0,12.963809647407453,60.37894343280023,60.37894343280023,0.0,24.36868016000009,56.5242612984002,56.5242612984002,3.8546821344000293
123,0.2300000000000011,0.0,13.394107140000047,62.38305400455023,62.38305400455023,0.0,25.177530510000093,58.40042645115022,58.40042645115022,3.9826275534000146
124,0.2400000000000011,0.0,13.83502866962968,64.43664602880024,64.43664602880024,0.0,26.006351360000096,60.32291408640022,60.32291408640022,4.1137319424000225
125,0.2500000000000011,0.0,14.286747685185237,66.54052734375026,66.54052734375026,0.0,26.855468750000103,62.292480468750234,62.292480468750234,4.248046875000021
126,0.2600000000000011,0.0,14.749439040000052,68.69551232880025,68.69551232880025,0.0,27.725211360000102,64.30988798640024,64.30988798640024,4.385624342400007
127,0.27000000000000113,0.0,15.223278991851904,70.90242190455025,70.90242190455025,0.0,28.615910510000102,66.37590515115023,66.37590515115023,4.526516753400017
128,0.28000000000000114,0.0,15.708445202963018,73.16208353280027,73.16208353280027,0.0,29.527900160000105,68.49130659840024,68.49130659840024,4.670776934400024
129,0.29000000000000115,0.0,16.205116740000058,75.47533121655026,75.47533121655026,0.0,30.46151691000011,70.65687308715026,70.65687308715026,4.8184581294
130,0.30000000000000115,0.0,16.713474074074135,77.84300550000029,77.84300550000029,0.0,31.417100000000115,72.87339150000028,72.87339150000028,4.969614000000007
131,0.31000000000000116,0.0,17.233699080740802,80.26595346855028,80.26595346855028,0.0,32.394991310000115,75.14165484315028,75.14165484315028,5.124298625400002
132,0.3200000000000012,0.0,17.76597504000006,82.7450287488003,82.7450287488003,0.0,33.39553536000012,77.46246224640026,77.46246224640026,5.28256650240003
133,0.3300000000000012,0.0,18.31048663629636,85.28109150855032,85.28109150855032,0.0,34.41907931000013,79.8366189631503,79.8366189631503,5.444472545400018
134,0.3400000000000012,0.0,18.867419958518585,87.87500845680032,87.87500845680032,0.0,35.46597296000013,82.2649363704003,82.2649363704003,5.6100720864000095
135,0.3500000000000012,0.0,19.436962500000064,90.52765284375033,90.52765284375033,0.0,36.536568750000136,84.74823196875032,84.74823196875032,5.779420875000014
136,0.3600000000000012,0.0,20.019303158518593,93.23990446080035,93.23990446080035,0.0,37.631221760000145,87.28732938240032,87.28732938240032,5.952575078400031
137,0.3700000000000012,0.0,20.61463223629637,96.01264964055034,96.01264964055034,0.0,38.75028971000014,89.88305835915033,89.88305835915033,6.12959128140001
138,0.3800000000000012,0.0,21.223141440000074,98.84678125680036,98.84678125680036,0.0,39.89413296000015,92.53625477040035,92.53625477040035,6.310526486400008
139,0.39000000000000123,0.0,21.84502388074082,101.74319872455037,101.74319872455037,0.0,41.06311451000015,95.24776061115034,95.24776061115034,6.495438113400027
140,0.40000000000000124,0.0,22.480474074074152,104.70280800000037,104.70280800000037,0.0,42.25760000000015,98.01842400000037,98.01842400000037,6.6843840000000085
141,0.41000000000000125,0.0,23.129687940000082,107.7265215805504,107.7265215805504,0.0,43.47795771000016,100.84909917915037,100.84909917915037,6.877422401400025
142,0.42000000000000126,0.0,23.792862802963047,110.8152585048004,110.8152585048004,0.0,44.72455856000017,103.74064651440041,103.74064651440041,7.074611990399987
143,0.43000000000000127,0.0,24.47019739185194,113.96994435255043,113.96994435255043,0.0,45.99777611000017,106.69393249515038,106.69393249515038,7.27601185740005
144,0.4400000000000013,0.0,25.161891840000088,117.19151124480041,117.19151124480041,0.0,47.297986560000176,109.70982973440042,109.70982973440042,7.481681510399994
145,0.4500000000000013,0.0,25.868147685185278,120.48089784375044,120.48089784375044,0.0,48.625568750000184,112.78921696875042,112.78921696875042,7.691680875000017
146,0.4600000000000013,0.0,26.589167869629726,123.83904935280046,123.83904935280046,0.0,49.98090416000018,115.9329790584004,115.9329790584004,7.9060702944000525
147,0.4700000000000013,0.0,27.325156740000097,127.26691751655046,127.26691751655046,0.0,51.36437691000019,119.14200698715044,119.14200698715044,8.124910529400026
148,0.4800000000000013,0.0,28.076320047407506,130.7654606208005,130.7654606208005,0.0,52.7763737600002,122.41719786240046,122.41719786240046,8.34826275840004
149,0.4900000000000013,0.0,28.84286494740751,134.3356434925505,134.3356434925505,0.0,54.2172841100002,125.75945491515044,125.75945491515044,8.57618857740006
150,0.5000000000000013,0.0,29.625000000000103,137.9784375000005,137.9784375000005,0.0,55.687500000000206,129.16968750000046,129.16968750000046,8.808750000000032
151,0.5100000000000013,0.0,30.42293516962974,141.69482055255054,141.69482055255054,0.0,57.18741611000021,132.6488110951505,132.6488110951505,9.046009457400032
152,0.5200000000000014,0.0,31.236881825185296,145.48577710080056,145.48577710080056,0.0,58.71742976000022,136.19774730240053,136.19774730240053,9.288029798400032
153,0.5300000000000014,0.0,32.067052740000115,149.35229813655056,149.35229813655056,0.0,60.277940910000225,139.8174238471505,139.8174238471505,9.53487428940005
154,0.5400000000000014,0.0,32.91366209185197,153.29538119280056,153.29538119280056,0.0,61.869352160000226,143.50877457840053,143.50877457840053,9.786606614400029
155,0.5500000000000014,0.0,33.77692546296308,157.31603034375058,157.31603034375058,0.0,63.492068750000236,147.27273946875053,147.27273946875053,10.043290875000054
156,0.5600000000000014,0.0,34.65705984000012,161.41525620480058,161.41525620480058,0.0,65.14649856000023,151.11026461440053,151.11026461440053,10.30499159040005
157,0.5700000000000014,0.0,35.554283614074194,165.5940759325506,165.5940759325506,0.0,66.83305211000024,155.02230223515056,155.02230223515056,10.571773697400033
158,0.5800000000000014,0.0,36.468816580740864,169.8535132248006,169.8535132248006,0.0,68.55214256000023,159.00981067440057,159.00981067440057,10.843702550400025
159,0.5900000000000014,0.0,37.40087994000013,174.19459832055065,174.19459832055065,0.0,70.30418571000025,163.07375439915054,163.07375439915054,11.120843921400109
160,0.6000000000000014,0.0,38.350696296296434,178.6183680000007,178.6183680000007,0.0,72.08960000000026,167.2151040000006,167.2151040000006,11.403264000000092
161,0.6100000000000014,0.0,39.31848965851865,183.12586558455064,183.12586558455064,0.0,73.90880651000028,171.43483619115062,171.43483619115062,11.691029393400015
162,0.6200000000000014,0.0,40.30448544000014,187.71814093680067,187.71814093680067,0.0,75.76222896000029,175.73393381040066,175.73393381040066,11.984207126400008
163,0.6300000000000014,0.0,41.30891045851866,192.39625046055068,192.39625046055068,0.0,77.65029371000028,180.11338581915066,180.11338581915066,12.28286464140001
164,0.6400000000000015,0.0,42.33199293629644,197.1612571008007,197.1612571008007,0.0,79.57342976000028,184.57418730240065,184.57418730240065,12.587069798400051
165,0.6500000000000015,0.0,43.373962500000154,202.01423034375074,202.01423034375074,0.0,81.53206875000029,189.11733946875069,189.11733946875069,12.896890875000054
166,0.6600000000000015,0.0,44.435050180740895,206.95624621680074,206.95624621680074,0.0,83.52664496000031,193.74384965040073,193.74384965040073,13.212396566400002
167,0.6700000000000015,0.0,45.515488414074234,211.9883872885508,211.9883872885508,0.0,85.55759531000031,198.4547313031507,198.4547313031507,13.533655985400088
168,0.6800000000000015,0.0,46.61551104000016,217.11174266880076,217.11174266880076,0.0,87.62535936000032,203.2510040064007,203.2510040064007,13.860738662400053
169,0.6900000000000015,0.0,47.735353302963134,222.3274080085508,222.3274080085508,0.0,89.73037931000033,208.1336934631508,208.1336934631508,14.193714545400013
170,0.7000000000000015,0.0,48.87525185185203,227.63648550000087,227.63648550000087,0.0,91.87310000000035,213.10383150000078,213.10383150000078,14.532654000000093
171,0.7100000000000015,0.0,50.03544474000017,233.04008387655085,233.04008387655085,0.0,94.05396891000035,218.1624560671508,218.1624560671508,14.877627809400053
172,0.7200000000000015,0.0,51.216171425185365,238.53931841280084,238.53931841280084,0.0,96.27343616000036,223.31061123840078,223.31061123840078,15.228707174400057
173,0.7300000000000015,0.0,52.41767276962981,244.13531092455088,244.13531092455088,0.0,98.53195451000036,228.54934721115086,228.54934721115086,15.58596371340002
174,0.7400000000000015,0.0,53.64019104000019,249.8291897688009,249.8291897688009,0.0,100.82997936000037,233.87972030640086,233.87972030640086,15.949469462400032
175,0.7500000000000016,0.0,54.8839699074076,255.62208984375096,255.62208984375096,0.0,103.16796875000038,239.30279296875088,239.30279296875088,16.319296875000077
176,0.7600000000000016,0.0,56.1492544474076,261.5151525888009,261.5151525888009,0.0,105.54638336000038,244.81963376640084,244.81963376640084,16.69551882240006
177,0.7700000000000016,0.0,57.4362911400002,267.509525984551,267.509525984551,0.0,107.9656865100004,250.4313173911509,250.4313173911509,17.078208593400063
178,0.7800000000000016,0.0,58.74532786962983,273.606364552801,273.606364552801,0.0,110.4263441600004,256.1389246584009,256.1389246584009,17.46743989440006
179,0.7900000000000016,0.0,60.0766139251854,279.806829356551,279.806829356551,0.0,112.92882491000042,261.94354250715094,261.94354250715094,17.863286849400083
180,0.8000000000000016,0.0,61.43040000000021,286.11208800000105,286.11208800000105,0.0,115.47360000000043,267.846264000001,267.846264000001,18.265824000000066
181,0.8100000000000016,0.0,62.80693819185207,292.5233146285511,292.5233146285511,0.0,118.06114331000043,273.84818832315096,273.84818832315096,18.675126305400113
182,0.8200000000000016,0.0,64.20648200296318,299.04168992880113,299.04168992880113,0.0,120.69193136000044,279.95042078640097,279.95042078640097,19.091269142400165
183,0.8300000000000016,0.0,65.62928634000023,305.6684011285511,305.6684011285511,0.0,123.36644331000045,286.154072823151,286.154072823151,19.514328305400113
184,0.8400000000000016,0.0,67.0756075140743,312.4046419968011,312.4046419968011,0.0,126.08516096000047,292.460261990401,292.460261990401,19.94438000640008
185,0.8500000000000016,0.0,68.54570324074098,319.2516128437511,319.2516128437511,0.0,128.84856875000045,298.8701119687511,298.8701119687511,20.38150087500003
186,0.8600000000000017,0.0,70.03983264000024,326.21052052080114,326.21052052080114,0.0,131.65715376000048,305.38475256240116,305.38475256240116,20.82576795839998
187,0.8700000000000017,0.0,71.55825623629654,333.28257842055115,333.28257842055115,0.0,134.51140571000047,312.0053196991511,312.0053196991511,21.277258721400074
188,0.8800000000000017,0.0,73.10123595851879,340.46900647680127,340.46900647680127,0.0,137.41181696000052,318.7329554304012,318.7329554304012,21.736051046400064
189,0.8900000000000017,0.0,74.66903514000026,347.77103116455123,347.77103116455123,0.0,140.3588825100005,325.5688079311512,325.5688079311512,22.202223233400048
190,0.9000000000000017,0.0,76.26191851851878,355.1898855000013,355.1898855000013,0.0,143.3531000000005,332.5140315000012,332.5140315000012,22.67585400000013
191,0.9100000000000017,0.0,77.88015223629657,362.7268090405513,362.7268090405513,0.0,146.39496971000054,339.5697865591512,339.5697865591512,23.157022481400077
192,0.9200000000000017,0.0,79.52400384000026,370.3830478848013,370.3830478848013,0.0,149.48499456000053,346.7372396544012,346.7372396544012,23.645808230400064
193,0.9300000000000017,0.0,81.19374228074103,378.1598546725514,378.1598546725514,0.0,152.62368011000058,354.0175634551513,354.0175634551513,24.1422912174001
194,0.9400000000000017,0.0,82.88963791407436,386.05848858480135,386.05848858480135,0.0,155.81153456000055,361.41193675440127,361.41193675440127,24.646551830400085
195,0.9500000000000017,0.0,84.6119625000003,394.08021534375143,394.08021534375143,0.0,159.04906875000057,368.9215444687514,368.9215444687514,25.15867087500004
196,0.9600000000000017,0.0,86.36098920296327,402.22630721280143,402.22630721280143,0.0,162.3367961600006,376.54757763840144,376.54757763840144,25.678729574399995
197,0.9700000000000017,0.0,88.13699259185216,410.4980429965515,410.4980429965515,0.0,165.6752329100006,384.2912334271514,384.2912334271514,26.206809569400093
198,0.9800000000000018,0.0,89.94024864000032,418.89670804080157,418.89670804080157,0.0,169.06489776000063,392.1537151224014,392.1537151224014,26.742992918400148
199,0.9900000000000018,0.0,91.7710347251855,427.4235942325515,427.4235942325515,0.0,172.50631211000064,400.13623213515143,400.13623213515143,27.28736209740009
